"166";"Comparing indirect and direct touch in a stereoscopic interaction task.";"2015";"Adalberto Lafcadio Simeone|Hans Gellersen";"4";"2016-10-03 20:55:02";"Comparing indirect and direct touch in a stereoscopic interaction task. AL Simeone, H Gellerseny - 3D User Interfaces (3DUI), 2015  , 2015 - ieeexplore.ieee.org. ABSTRACT In this paper we studied the impact that the directedness of touch interaction has  on a path following task performed on a stereoscopic display. The richness of direct touch  interaction comes with the potential risk of occluding parts of the display area, in order to  .."
"167";"3D visualization to mitigate weather hazards in the flight deck: Findings from a user study.";"2015";"Catherine Letondal|C&eacute;dric Zimmerman|Jean-Luc Vinot|St&eacute;phane Conversy";"1";"2016-10-03 21:31:34";"3D visualization to mitigate weather hazards in the flight deck: Findings from a user study. C Letondal, C Zimmerman, JL Vinot - 3D User Interfaces ( , 2015 - ieeexplore.ieee.org. ABSTRACT In this paper, we report on our exploration of 3D representations to support  temporal navigation. We ground our discussion in a user study on the design of a tool that  helps airliner pilots to manage dangerous and tall thunderstorm cells. The tool enables  .."
"168";"Bema: A multimodal interface for expert experiential analysis of political assemblies at the Pnyx in ancient Greece.";"2015";"Kyungyoon Kim|Bret Jackson|Ioannis Karamouzas|Moses Adeagbo|Stephen J. Guy|Richard Graff|Daniel F. Keefe";"0";"2016-07-28 09:37:09";"Bema: A multimodal interface for expert experiential analysis of political assemblies at the Pnyx in ancient Greece. K Kim, B Jackson, I Karamouzas - 3D User Interfaces ( , 2015 - ieeexplore.ieee.org. ABSTRACT We present Bema, a multimodal user interface that enables scholars of Greek  rhetoric and oratory to perform virtual reality studies of ancient political assemblies at the hill  of the Pnyx. Named after the flat stone speakers' platform utilized at the Pnyx, the Bema  .."
"169";"A robust inside-out approach for 3D interaction with large displays.";"2015";"David Scherfgen|Rainer Herpers|Timur Saitov";"0";"2016-07-28 09:36:39";"A robust inside-out approach for 3D interaction with large displays. D Scherfgen, R Herpers, T Saitov - 3D User Interfaces (3DUI),  , 2015 - ieeexplore.ieee.org. ABSTRACT In this contribution, we present several improvements to previous âinside-outâ  techniques for pointing interaction with large display systems. Fiducial markers are virtually  projected from an interaction device's built-in camera onto the displays and overlaid to the  .."
"170";"3D virtual hand pointing with EMS and vibration feedback.";"2015";"Max Pfeiffer|Wolfgang Stuerzlinger";"8";"2016-10-03 21:01:43";"3D virtual hand pointing with EMS and vibration feedback. M Pfeiffer, W Stuerzlinger - 3D User Interfaces (3DUI), 2015  , 2015 - ieeexplore.ieee.org. ABSTRACT Pointing is one of the most basic interaction methods for 3D user interfaces.  Previous work has shown that visual feedback improves such actions. Here we investigate if  electrical muscle stimulation (EMS) and vibration is beneficial for 3D virtual hand pointing.  .."
"171";"LazyNav: 3D ground navigation with non-critical body parts.";"2015";"Emilie Guy|Parinya Punpongsanon|Daisuke Iwai|Kosuke Sato|Tamy Boubekeur";"7";"2016-10-03 21:00:05";"LazyNav: 3D ground navigation with non-critical body parts. E Guy, P Punpongsanon, D Iwai, K Sato - 3D User Interfaces ( , 2015 - ieeexplore.ieee.org. ABSTRACT With the growing interest in natural input devices and virtual reality, mid-air  ground navigation is becoming a fundamental interaction for a large collection of application  scenarios. While classical input devices (eg, mouse/keyboard, gamepad, touchscreen)  .."
"172";"A virtual reality simulator for training endodontics procedures using manual files.";"2015";"Tales Nereu Bogoni|Roberta Scarparo|M&aacute;rcio Sarroglia Pinho";"0";"2016-07-28 09:37:09";"A virtual reality simulator for training endodontics procedures using manual files. T Bogoni, R Scarparo, M Pinho - 3D User Interfaces (3DUI),  , 2015 - ieeexplore.ieee.org. ABSTRACT This paper describes a virtual reality simulator for training endodontics  operations using manual files. The simulator consists of a custom 4DOF haptic device for  tracking and force feedback. The built device can simulate the kinematic behaviour of the  .."
"173";"An interactive web-based tool for breast reduction surgery simulation.";"2015";"Pedro D. Salgueiro|Salvador Abreu|Jose Rolo|St&eacute;phane Clain";"0";"2016-07-28 09:36:59";"An interactive web-based tool for breast reduction surgery simulation. P Salgueiro, S Abreu, J Rolo - 3D User Interfaces (3DUI), , 2015 - ieeexplore.ieee.org. ABSTRACT In this work, we present a 3D web-based interactive tool for numerical modeling  and simulation approach to breast reduction surgery simulation, to assist surgeons in  planning all aspects related to breast reduction surgery before the actual procedure takes  .."
"174";"Management of Twitter Resources in a Semantic Organizational Memory.";"2013";"Cristian Lai|Claude Moulin|Marie-H&eacute;l&egrave;ne Abel";"1";"2016-09-14 06:19:39";"Management of Twitter Resources in a Semantic Organizational Memory. C Lai, C Moulin, MH Abel -  Grid, Cloud and Internet Computing , 2013 - ieeexplore.ieee.org. AbstractâThe Social Web supports the sharing of resources and the communication  between members of communities. These have various cultural goals in specific domains  and focus on the exchange of significant resources. Informal communication, but  .."
"175";"A Model-Driven Engineering Platform for Wireless Sensor Networks.";"2013";"Pruet Boonma|Yuthapong Somchit|Juggapong Natwichai";"1";"2016-09-14 06:19:39";"A Model-Driven Engineering Platform for Wireless Sensor Networks. P Boonma, Y Somchit -   International Conference  , 2013 - ieeexplore.ieee.org. AbstractâA wireless sensor network (WSN) is a complex system where a large number of  computing devices (ie, sensors) collect and exchange sensing data through noisy wireless  communication channel. Traditionally, WSN applications are developed using  .."
"176";"Short Segment Cumulative Modeling Algorithm for Markovian Model on Packet Loss.";"2013";"Islam Amro";"0";"2016-09-14 06:20:19";"Short Segment Cumulative Modeling Algorithm for Markovian Model on Packet Loss. I Amro - P2P, Parallel, Grid, Cloud and Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâIn this Paper, we worked on the modeling of packet loss using very short  segments of time, the model suggested in this paper is based on binary time series, it is  represented by investigating the probability of losses occurrence and loss dependency  .."
"177";"Authentication and Secured Execution for the Infrastructure-as-a-Service Layer of the Cloud Computing Model.";"2013";"Laurent Hubert|Renaud Sirdey";"2";"2016-09-14 06:19:09";"Authentication and secured execution for the Infrastructure-as-a-Service layer of the Cloud Computing model. L Hubert, R Sirdey - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâThis paper presents a full system architecture allowing the authentication and  secured execution of binary files using hardware-assisted on-the-fly memory  encryption/decryption. In a context of general blurring of the physical relationship between  .."
"178";"Dynamic and Hierarchical Load-Balancing Techniques Applied to Parallel Branch-and-Bound Methods.";"2013";"Juan F. R. Herrera|Leocadio G. Casado|Eligius M. T. Hendrix|Remigijus Paulavicius|Julius Zilinskas";"5";"2016-09-14 06:17:39";"Dynamic and hierarchical load-balancing techniques applied to parallel branch-and-bound methods. JFR Herrera, LG Casado, EMT Hendrix -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâMost Lipschitzian Global Optimization algorithms perform an exhaustive search  using a branch-and-bound (B&B) scheme. The question is how to run multi-dimensional  Lipschitz Global Optimization in parallel, such that the implementation depending on the  .."
"179";"An Enhancement of a Scheduling Approach for an Opportunistic Environment.";"2013";"Eliza Gomes|M. A. R. Dantas";"1";"2016-09-14 06:19:39";"An enhancement of a scheduling approach for an opportunistic environment. E Gomes, MAR Dantas - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâOpportunistic grid computing is an interesting paradigm when it is necessary to  obtain high performance computing with low cost investment. On the other hand, advance  reservation is very useful when QoS and efficient scheduling are desired in a multi- .."
"180";"An Initial Investigation of a Multi-layered Approach for Optimizing and Parallelizing Real-Time Media and Audio Applications.";"2013";"Siegfried Mercelis|Guido Van den Berghe|Serge Demeyer|Marijn Temmerman";"0";"2016-09-14 06:20:39";"An initial investigation of a multi-layered approach for optimizing and parallelizing real-time media and audio applications. S Mercelis, G Van den Berghe -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâThe advent of multi-core processors revamped the research on parallel  computing, among others in the area of realtime media and audio processing. Indeed, the  added calculating power offers application developers new opportunities for  .."
"181";"Optimizing Voice over Multi-protocol Label Switching (VoMPLS).";"2013";"Amer Alkayyal|Stelios Sotiriadis|Eleana Asimakopoulou|Nik Bessis";"0";"2016-09-14 06:19:59";"Optimizing Voice over Multi-protocol Label Switching (VoMPLS). A Alkayyal, S Sotiriadis -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâToday, the Voice over Internet Protocol (VoIP) is a very growing service because  of the increasing utilization of IP networks in modern enterprises. Its major benefit is the  reduction of the operational and infrastructural cost that is vital for disaster management  .."
"182";"SOM-Based Visualization for Classifying Large-Scale Sensing Data of Moonquakes.";"2013";"Yasumichi Goto|Ryuhei Yamada|Yukio Yamamoto|Shohei Yokoyama|Hiroshi Ishikawa 0004";"1";"2016-09-14 06:19:19";"SOM-Based Visualization for Classifying Large-Scale Sensing Data of Moonquakes. Y Goto, R Yamada, Y Yamamoto -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâLarge-scale seismic data were obtained from seismometers emplaced on the  Moon by the NASA Apollo missions conducted during 1969-1977. Previous analyses of  lunar seismic data revealed that deep moonquakes occur periodically from identical  .."
"183";"Synchronous Remote Collaboration Using Multi-touch Devices.";"2013";"Claude Moulin|Kenji Sugawara|Shigeru Fujita";"0";"2016-09-14 06:20:09";"Synchronous Remote Collaboration Using Multi-touch Devices. C Moulin, K Sugawara, S Fujita -  Cloud and Internet Computing , 2013 - ieeexplore.ieee.org. AbstractâTeams collaborating during the design of a project can be considered as a subset  of a Digital Ecosystem. Their work are supported by digital systems that are mainly used to  capitalize any kind of data and documents created or only consulted during common  .."
"184";"Enabling Proactive Data Management in Virtualized Hadoop Clusters Based on Predicted Data Activity Patterns.";"2013";"George Kousiouris|George Vafiadis|Theodora A. Varvarigou";"7";"2016-09-14 06:17:19";"Enabling proactive data management in virtualized hadoop clusters based on predicted data activity patterns. G Kousiouris, G Vafiadis -   International Conference , 2013 - ieeexplore.ieee.org. AbstractâHadoop clusters are gaining more and more in popularity based on their ability to  parallelize and complete large scale computational tasks on big data. Service offerings of  this type have appeared in the recent years, covering a need for dynamic and on-demand  .."
"185";"Research on Born-Digital Image Text Extraction Based on Conditional Random Field.";"2013";"Jian Zhang|Renhong Cheng|Kai Wang|Hong Zhao|Jiao Jiao";"0";"2012-12-31 23:00:00";NULL
"186";"Lossless Image Authentication Algorithm Based on Three-Compa Image Basic Blocks.";"2013";"Xiangyang Li";"0";"2016-09-14 06:20:49";"Lossless Image Authentication Algorithm Based on Three-Compa Image Basic Blocks. X Li - P2P, Parallel, Grid, Cloud and Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâAs the existing block-wise lossless image authentication algorithms sacrifice the  precision of locating distortions, a new lossless image authentication algorithm based on  three-compa image basic blocks is proposed. The algorithm trisects the original image  .."
"187";"Programming for GPUs: The Directive-Based Approach.";"2013";"Lucas Grillo|Francisco de Sande|Juan J. Fumero|Ruym&aacute;n Reyes";"2";"2016-09-14 06:19:39";"Programming for GPUs: The Directive-Based Approach. L Grillo, F De Sande, JJ Fumero -  International Conference , 2013 - ieeexplore.ieee.org. AbstractâIn the last years, hardware accelerators, such as GPUs have become ubiquitous  in the HPC landscape and GPGPU has been massively adopted by the HPC research  community. If something is slowing down further expansion of this technology are its  .."
